id,year_start,year_end,year_label,era,area_code,region,category,title,importance,summary,wiki,lat,lon
20,1801,1804,1801〜1804,近代,EUR_BR,イギリス,POL,ヘンリー・アディントン,3,アミアンの和約を締結した,ヘンリー・アディントン (初代シドマス子爵),51.51,-0.13
21,1804,1806,1804〜1806,近代,EUR_BR,イギリス,POL,小ピット（2回目）,5,対ナポレオン同盟を再編し在任中に病死,ウィリアム・ピット (小ピット),51.51,-0.13
22,1806,1807,1806〜1807,近代,EUR_BR,イギリス,POL,グレンヴィル男爵,3,挙国人材内閣で奴隷貿易を廃止,ウィリアム・グレンヴィル (初代グレンヴィル男爵),51.51,-0.13
23,1807,1809,1807〜1809,近代,EUR_BR,イギリス,POL,ポートランド公（2回目）,3,高齢で再登板した短命政権,ウィリアム・キャヴェンディッシュ＝ベンティンク (第3代ポートランド公爵),51.51,-0.13
24,1809,1817,1809〜1817,近代,AMER_N,アメリカ,POL,ジェームズ・マディソン,4,憲法の父で第4代大統領,ジェームズ・マディソン,38.90,-77.04
25,1809,1812,1809〜1812,近代,EUR_BR,イギリス,POL,スペンサー・パーシヴァル,3,唯一暗殺された首相,スペンサー・パーシヴァル,51.51,-0.13
26,1812,1827,1812〜1827,近代,EUR_BR,イギリス,POL,リヴァプール伯,3,ナポレオン戦争を勝利に導いた,ロバート・ジェンキンソン (第2代リヴァプール伯爵),51.51,-0.13
27,1817,1825,1817〜1825,近代,AMER_N,アメリカ,POL,ジェームズ・モンロー,3,モンロー主義を唱えた大統領,ジェームズ・モンロー,38.90,-77.04
28,1825,1829,1825〜1829,近代,AMER_N,アメリカ,POL,ジョン・クィンシー・アダムズ,3,第6代大統領で外交に尽力,ジョン・クィンシー・アダムズ,38.90,-77.04
29,1827,1827,1827,近代,EUR_BR,イギリス,POL,ジョージ・カニング,3,在任中に病死した雄弁家,ジョージ・カニング,51.51,-0.13
30,1827,1828,1827〜1828,近代,EUR_BR,イギリス,POL,ゴドリッチ子爵,3,短命に終わった暫定政権,フレデリック・ロビンソン (初代ゴドリッチ子爵),51.51,-0.13
31,1828,1830,1828〜1830,近代,EUR_BR,イギリス,POL,ウェリントン公（1回目）,4,ワーテルローの英雄たる首相,アーサー・ウェルズリー (初代ウェリントン公爵),51.51,-0.13
32,1829,1837,1829〜1837,近代,AMER_N,アメリカ,POL,アンドリュー・ジャクソン,4,民主主義を広げた第7代大統領,アンドリュー・ジャクソン,38.90,-77.04
33,1830,1834,1830〜1834,近代,EUR_BR,イギリス,POL,グレイ伯,4,第一次選挙法改正を実現した,チャールズ・グレイ (第2代グレイ伯爵),51.51,-0.13
34,1834,1834,1834,近代,EUR_BR,イギリス,POL,メルバーン子爵（1回目）,3,ヴィクトリア女王の助言者,ウィリアム・ラム (第2代メルバーン子爵),51.51,-0.13
35,1834,1835,1834〜1835,近代,EUR_BR,イギリス,POL,ロバート・ピール（1回目）,3,タムワース宣言で保守党を創始,ロバート・ピール,51.51,-0.13
36,1835,1841,1835〜1841,近代,EUR_BR,イギリス,POL,メルバーン子爵（2回目）,3,若き女王を支えたホイッグ首相,ウィリアム・ラム (第2代メルバーン子爵),51.51,-0.13
37,1837,1841,1837〜1841,近代,AMER_N,アメリカ,POL,マーティン・ヴァン・ビューレン,3,民主党を組織した大統領,マーティン・ヴァン・ビューレン,38.90,-77.04
38,1841,1841,1841,近代,AMER_N,アメリカ,POL,ウィリアム・ヘンリー・ハリソン,3,最短在任で病死した大統領,ウィリアム・ヘンリー・ハリソン,38.90,-77.04
39,1841,1845,1841〜1845,近代,AMER_N,アメリカ,POL,ジョン・タイラー,3,初の昇格大統領,ジョン・タイラー,38.90,-77.04
40,1841,1846,1841〜1846,近代,EUR_BR,イギリス,POL,ロバート・ピール（2回目）,4,穀物法を撤廃し自由貿易を進めた,ロバート・ピール,51.51,-0.13
41,1845,1849,1845〜1849,近代,AMER_N,アメリカ,POL,ジェームズ・ポーク,3,領土を西へ拡大した大統領,ジェームズ・ポーク,38.90,-77.04
42,1846,1852,1846〜1852,近代,EUR_BR,イギリス,POL,ラッセル伯（1回目）,3,アイルランド飢饉期の政権を率いた,ジョン・ラッセル (初代ラッセル伯爵),51.51,-0.13
43,1849,1850,1849〜1850,近代,AMER_N,アメリカ,POL,ザカリー・テイラー,3,在任中に病死した軍人大統領,ザカリー・テイラー,38.90,-77.04
44,1850,1853,1850〜1853,近代,AMER_N,アメリカ,POL,ミラード・フィルモア,3,1850年妥協を実現した大統領,ミラード・フィルモア,38.90,-77.04
45,1852,1852,1852,近代,EUR_BR,イギリス,POL,ダービー伯（1回目）,3,短命の保守党少数政権,エドワード・スミス＝スタンリー (第14代ダービー伯爵),51.51,-0.13
46,1852,1855,1852〜1855,近代,EUR_BR,イギリス,POL,アバディーン伯,3,クリミア戦争に突入した連立政権,ジョージ・ハミルトン＝ゴードン (第4代アバディーン伯爵),51.51,-0.13
47,1853,1857,1853〜1857,近代,AMER_N,アメリカ,POL,フランクリン・ピアース,3,奴隷問題で評価低い大統領,フランクリン・ピアース,38.90,-77.04
48,1855,1858,1855〜1858,近代,EUR_BR,イギリス,POL,パーマストン子爵（1回目）,4,クリミア戦争を勝利に導いた,ヘンリー・ジョン・テンプル (第3代パーマストン子爵),51.51,-0.13
49,1857,1861,1857〜1861,近代,AMER_N,アメリカ,POL,ジェームズ・ブキャナン,3,南北分裂を防げぬ大統領,ジェームズ・ブキャナン,38.90,-77.04
50,1858,1859,1858〜1859,近代,EUR_BR,イギリス,POL,ダービー伯（2回目）,3,保守党少数政権を再び率いた,エドワード・スミス＝スタンリー (第14代ダービー伯爵),51.51,-0.13
51,1859,1865,1859〜1865,近代,EUR_BR,イギリス,POL,パーマストン子爵（2回目）,4,自由党を創始し在任中に死去,ヘンリー・ジョン・テンプル (第3代パーマストン子爵),51.51,-0.13
52,1861,1865,1861〜1865,近代,AMER_N,アメリカ,POL,エイブラハム・リンカーン,5,奴隷解放と南北戦争の大統領,エイブラハム・リンカーン,38.90,-77.04
53,1861,1861,1861,近代,ITA,イタリア,POL,カミッロ・カヴール（首相）,4,イタリア統一を実現した初代首相,カミッロ・カヴール,41.90,12.50
54,1865,1869,1865〜1869,近代,AMER_N,アメリカ,POL,アンドリュー・ジョンソン,3,弾劾された再建期の大統領,アンドリュー・ジョンソン,38.90,-77.04
55,1865,1866,1865〜1866,近代,EUR_BR,イギリス,POL,ラッセル伯（2回目）,3,選挙法改正に失敗し退陣,ジョン・ラッセル (初代ラッセル伯爵),51.51,-0.13
56,1866,1868,1866〜1868,近代,EUR_BR,イギリス,POL,ダービー伯（3回目）,3,第二次選挙法改正を実現した,エドワード・スミス＝スタンリー (第14代ダービー伯爵),51.51,-0.13
57,1867,1873,1867〜1873,近代,AMER_N,カナダ,POL,ジョン・A・マクドナルド（1期目）,4,カナダ連邦初代首相,ジョン・A・マクドナルド,45.42,-75.70
58,1868,1868,1868,近代,EUR_BR,イギリス,POL,ディズレーリ（1回目）,4,ダービーを継いだ短期政権,ベンジャミン・ディズレーリ,51.51,-0.13
59,1868,1874,1868〜1874,近代,EUR_BR,イギリス,POL,グラッドストン（1回目）,5,自由党を率いた大改革政権,ウィリアム・グラッドストン,51.51,-0.13
60,1869,1877,1869〜1877,近代,AMER_N,アメリカ,POL,ユリシーズ・グラント,3,南北戦争の将軍で大統領,ユリシーズ・グラント,38.90,-77.04
61,1871,1890,1871〜1890,近代,EUR_C,ドイツ,POL,オットー・フォン・ビスマルク,5,ドイツ帝国初代宰相,オットー・フォン・ビスマルク,52.52,13.40
62,1871,1873,1871〜1873,近代,EUR_W,フランス,POL,アドルフ・ティエール,3,第三共和政の初代大統領,アドルフ・ティエール,48.86,2.35
63,1873,1878,1873〜1878,近代,AMER_N,カナダ,POL,アレクサンダー・マッケンジー,3,第2代の自由党首相,アレキサンダー・マッケンジー (カナダ首相),45.42,-75.70
64,1873,1879,1873〜1879,近代,EUR_W,フランス,POL,マクマオン,3,王党派寄りの軍人大統領,パトリス・ド・マクマオン,48.86,2.35
65,1874,1880,1874〜1880,近代,EUR_BR,イギリス,POL,ディズレーリ（2回目）,5,帝国主義外交を推進した名宰相,ベンジャミン・ディズレーリ,51.51,-0.13
66,1877,1881,1877〜1881,近代,AMER_N,アメリカ,POL,ラザフォード・ヘイズ,3,再建を終えた第19代大統領,ラザフォード・ヘイズ,38.90,-77.04
67,1878,1891,1878〜1891,近代,AMER_N,カナダ,POL,ジョン・A・マクドナルド（2期目）,4,再任し大陸横断鉄道を完成,ジョン・A・マクドナルド,45.42,-75.70
68,1879,1887,1879〜1887,近代,EUR_W,フランス,POL,ジュール・グレヴィ,3,共和派の第三共和政大統領,ジュール・グレヴィ,48.86,2.35
69,1880,1885,1880〜1885,近代,EUR_BR,イギリス,POL,グラッドストン（2回目）,5,アイルランド問題に取り組んだ,ウィリアム・グラッドストン,51.51,-0.13
70,1881,1881,1881,近代,AMER_N,アメリカ,POL,ジェームズ・ガーフィールド,3,暗殺された第20代大統領,ジェームズ・ガーフィールド,38.90,-77.04
71,1881,1885,1881〜1885,近代,AMER_N,アメリカ,POL,チェスター・アーサー,3,公務員改革を進めた大統領,チェスター・A・アーサー,38.90,-77.04
72,1885,1889,1885〜1889,近代,AMER_N,アメリカ,POL,グロバー・クリーブランド（1期目）,3,改革派の第22代大統領,グロバー・クリーブランド,38.90,-77.04
73,1885,1886,1885〜1886,近代,EUR_BR,イギリス,POL,ソールズベリー侯（1回目）,4,保守党を率いた短期政権,ロバート・ガスコイン＝セシル (第3代ソールズベリー侯),51.51,-0.13
74,1885,1888,1885〜1888,近代,JPN,日本,POL,伊藤博文（第1次）,5,大日本帝国憲法制定を主導した初代首相,伊藤博文,35.68,139.75
75,1886,1886,1886,近代,EUR_BR,イギリス,POL,グラッドストン（3回目）,5,アイルランド自治法案に挑んだ,ウィリアム・グラッドストン,51.51,-0.13
76,1886,1892,1886〜1892,近代,EUR_BR,イギリス,POL,ソールズベリー侯（2回目）,4,帝国の最盛期を担った保守政権,ロバート・ガスコイン＝セシル (第3代ソールズベリー侯),51.51,-0.13
77,1887,1894,1887〜1894,近代,EUR_W,フランス,POL,サディ・カルノー,3,在任中に暗殺された大統領,マリー・フランソワ・サディ・カルノー,48.86,2.35
78,1888,1889,1888〜1889,近代,JPN,日本,POL,黒田清隆,3,条約改正に取り組んだ薩摩出身の首相,黒田清隆,35.68,139.75
79,1889,1893,1889〜1893,近代,AMER_N,アメリカ,POL,ベンジャミン・ハリソン,3,高関税政策の第23代大統領,ベンジャミン・ハリソン,38.90,-77.04
80,1889,1891,1889〜1891,近代,JPN,日本,POL,山県有朋（第1次）,4,軍制を整え地方自治制を確立した元老,山縣有朋,35.68,139.75
81,1890,1894,1890〜1894,近代,EUR_C,ドイツ,POL,レオ・フォン・カプリヴィ,3,新航路政策を進めた宰相,レオ・フォン・カプリヴィ,52.52,13.40
82,1891,1892,1891〜1892,近代,AMER_N,カナダ,POL,ジョン・アボット,3,第3代の保守党首相,カナダ首相,45.42,-75.70
83,1891,1892,1891〜1892,近代,JPN,日本,POL,松方正義（第1次）,3,財政を担った松方デフレで知られる,松方正義,35.68,139.75
84,1892,1894,1892〜1894,近代,EUR_BR,イギリス,POL,グラッドストン（4回目）,5,高齢で四度目の組閣を果たした,ウィリアム・グラッドストン,51.51,-0.13
85,1892,1894,1892〜1894,近代,AMER_N,カナダ,POL,ジョン・トンプソン,3,在任中に急死した首相,カナダ首相,45.42,-75.70
86,1892,1896,1892〜1896,近代,JPN,日本,POL,伊藤博文（第2次）,5,日清戦争を遂行し下関条約を結んだ,伊藤博文,35.68,139.75
87,1893,1897,1893〜1897,近代,AMER_N,アメリカ,POL,グロバー・クリーブランド（2期目）,3,非連続で再選された大統領,グロバー・クリーブランド,38.90,-77.04
88,1894,1895,1894〜1895,近代,EUR_BR,イギリス,POL,ローズベリー伯,3,グラッドストン後の自由党政権,アーチボルド・プリムローズ (第5代ローズベリー伯爵),51.51,-0.13
89,1894,1896,1894〜1896,近代,AMER_N,カナダ,POL,マッケンジー・ボーウェル,3,第5代の保守党首相,カナダ首相,45.42,-75.70
90,1894,1900,1894〜1900,近代,EUR_C,ドイツ,POL,ホーエンローエ＝シリングスフュルスト,2,高齢で就任した帝国宰相,クロートヴィヒ・ツー・ホーエンローエ＝シリングスフュルスト,52.52,13.40
91,1894,1895,1894〜1895,近代,EUR_W,フランス,POL,カジミール＝ペリエ,2,短期間で辞任した大統領,ジャン・カジミール＝ペリエ,48.86,2.35
92,1895,1902,1895〜1902,近代,EUR_BR,イギリス,POL,ソールズベリー侯（3回目）,4,ボーア戦争期の長期保守政権,ロバート・ガスコイン＝セシル (第3代ソールズベリー侯),51.51,-0.13
93,1895,1899,1895〜1899,近代,EUR_W,フランス,POL,フェリックス・フォール,2,在任中に急死した大統領,フェリックス・フォール,48.86,2.35
94,1896,1896,1896,近代,AMER_N,カナダ,POL,チャールズ・タッパー,3,最短在任の保守党首相,カナダ首相,45.42,-75.70
95,1896,1911,1896〜1911,近代,AMER_N,カナダ,POL,ウィルフリッド・ローリエ,4,初の仏系カナダ人首相,ウィルフリッド・ローリエ,45.42,-75.70
96,1896,1898,1896〜1898,近代,JPN,日本,POL,松方正義（第2次）,3,二度目の組閣で財政運営を担った,松方正義,35.68,139.75
97,1897,1901,1897〜1901,近代,AMER_N,アメリカ,POL,ウィリアム・マッキンリー,3,米西戦争を率い暗殺された,ウィリアム・マッキンリー,38.90,-77.04
98,1898,1898,1898,近代,JPN,日本,POL,伊藤博文（第3次）,4,短命に終わった三度目の内閣,伊藤博文,35.68,139.75
99,1898,1898,1898,近代,JPN,日本,POL,大隈重信（第1次）,4,初の政党内閣隈板内閣を組織した,大隈重信,35.68,139.75
100,1898,1900,1898〜1900,近代,JPN,日本,POL,山県有朋（第2次）,4,文官任用令や治安警察法を制定した,山縣有朋,35.68,139.75
101,1899,1906,1899〜1906,近代,EUR_W,フランス,POL,エミール・ルーベ,2,ドレフュス事件期の大統領,エミール・ルーベ,48.86,2.35
102,1900,1909,1900〜1909,近代,EUR_C,ドイツ,POL,ベルンハルト・フォン・ビューロー,3,世界政策を推進した宰相,ベルンハルト・フォン・ビューロー,52.52,13.40
103,1900,1901,1900〜1901,近代,JPN,日本,POL,伊藤博文（第4次）,4,立憲政友会を率いた最後の内閣,伊藤博文,35.68,139.75
104,1901,1909,1901〜1909,近代,AMER_N,アメリカ,POL,セオドア・ルーズベルト,4,革新主義の第26代大統領,セオドア・ルーズベルト,38.90,-77.04
105,1901,1906,1901〜1906,近代,JPN,日本,POL,桂太郎（第1次）,4,日露戦争を勝利に導いた長期政権,桂太郎,35.68,139.75
106,1902,1905,1902〜1905,近代,EUR_BR,イギリス,POL,アーサー・バルフォア,3,叔父を継いだ保守党政権,アーサー・バルフォア,51.51,-0.13
107,1905,1908,1905〜1908,近代,EUR_BR,イギリス,POL,キャンベル＝バナマン,3,自由党大勝を導き在任中に病死,ヘンリー・キャンベル＝バナマン,51.51,-0.13
108,1906,1913,1906〜1913,近代,EUR_W,フランス,POL,アルマン・ファリエール,2,穏健共和派の大統領,アルマン・ファリエール,48.86,2.35
109,1906,1908,1906〜1908,近代,JPN,日本,POL,西園寺公望（第1次）,3,政友会総裁で桂と交互に政権を担った,西園寺公望,35.68,139.75
110,1908,1916,1908〜1916,近代,EUR_BR,イギリス,POL,アスキス,4,福祉改革と第一次大戦初期を担った,ハーバート・ヘンリー・アスキス,51.51,-0.13
111,1908,1911,1908〜1911,近代,JPN,日本,POL,桂太郎（第2次）,3,大逆事件や条約改正に対応した,桂太郎,35.68,139.75
112,1909,1913,1909〜1913,近代,AMER_N,アメリカ,POL,ウィリアム・タフト,3,反トラスト政策の大統領,ウィリアム・タフト,38.90,-77.04
113,1909,1917,1909〜1917,近代,EUR_C,ドイツ,POL,ベートマン・ホルヴェーク,3,第一次大戦開戦時の宰相,テオバルト・フォン・ベートマン・ホルヴェーク,52.52,13.40
114,1911,1920,1911〜1920,近代,AMER_N,カナダ,POL,ロバート・ボーデン,3,第一次大戦期の保守党首相,ロバート・ボーデン,45.42,-75.70
115,1911,1912,1911〜1912,近代,JPN,日本,POL,西園寺公望（第2次）,3,二個師団増設問題で総辞職した,西園寺公望,35.68,139.75
116,1912,1925,1912〜1925,近代,CHN,中国,POL,孫文（政権）,5,中華民国を建国した革命指導者,孫文,39.90,116.40
117,1912,1913,1912〜1913,近代,JPN,日本,POL,桂太郎（第3次）,3,大正政変で短期退陣した三次内閣,桂太郎,35.68,139.75
118,1913,1921,1913〜1921,近代,AMER_N,アメリカ,POL,ウッドロウ・ウィルソン,5,国際連盟を提唱した大統領,ウッドロウ・ウィルソン,38.90,-77.04
119,1913,1920,1913〜1920,近代,EUR_W,フランス,POL,レイモン・ポアンカレ,3,第一次大戦期の大統領,レイモン・ポアンカレ,48.86,2.35
120,1913,1914,1913〜1914,近代,JPN,日本,POL,山本権兵衛（第1次）,3,シーメンス事件で退陣した海軍出身首相,山本権兵衛,35.68,139.75
121,1914,1916,1914〜1916,近代,JPN,日本,POL,大隈重信（第2次）,4,対華二十一カ条要求を行った,大隈重信,35.68,139.75
122,1916,1922,1916〜1922,近代,EUR_BR,イギリス,POL,ロイド・ジョージ,5,第一次大戦を勝利に導いた宰相,デビッド・ロイド・ジョージ,51.51,-0.13
123,1916,1918,1916〜1918,近代,JPN,日本,POL,寺内正毅,3,シベリア出兵と米騒動で退陣した,寺内正毅,35.68,139.75
124,1917,1917,1917,近代,EUR_C,ドイツ,POL,ゲオルク・ミヒャエリス,2,短命に終わった帝国宰相,ゲオルク・ミヒャエリス,52.52,13.40
125,1917,1918,1917〜1918,近代,EUR_C,ドイツ,POL,ゲオルク・フォン・ヘルトリング,2,大戦末期の帝国宰相,ゲオルク・フォン・ヘルトリング,52.52,13.40
126,1917,1924,1917〜1924,近代,EUR_E,ロシア,POL,レーニン（政権）,5,ソ連を建国した革命指導者,レーニン,55.75,37.62
127,1918,1918,1918,近代,EUR_C,ドイツ,POL,マクシミリアン・フォン・バーデン,2,帝政最後の宰相,マクシミリアン・フォン・バーデン,52.52,13.40
128,1918,1921,1918〜1921,近代,JPN,日本,POL,原敬,5,本格的政党内閣を築いた平民宰相,原敬,35.68,139.75
129,1919,1919,1919,近代,EUR_C,ドイツ,POL,フィリップ・シャイデマン,2,ワイマール初の首相,フィリップ・シャイデマン,52.52,13.40
130,1919,1920,1919〜1920,近代,EUR_C,ドイツ,POL,グスタフ・バウアー,2,ベルサイユ条約調印期の首相,グスタフ・バウアー,52.52,13.40
131,1920,1921,1920〜1921,近代,AMER_N,カナダ,POL,アーサー・ミーアン（1期目）,3,第9代の保守党首相,カナダ首相,45.42,-75.70
132,1920,1920,1920,近代,EUR_C,ドイツ,POL,ヘルマン・ミュラー（1期目）,2,社会民主党出身の首相,ヘルマン・ミュラー,52.52,13.40
133,1920,1920,1920,近代,EUR_W,フランス,POL,ポール・デシャネル,2,病で短期辞任した大統領,ポール・デシャネル,48.86,2.35
134,1920,1924,1920〜1924,近代,EUR_W,フランス,POL,アレクサンドル・ミルラン,2,社会主義出身の大統領,アレクサンドル・ミルラン,48.86,2.35
135,1921,1923,1921〜1923,近代,AMER_N,アメリカ,POL,ウォレン・ハーディング,3,在任中に病死した大統領,ウォレン・ハーディング,38.90,-77.04
136,1921,1926,1921〜1926,近代,AMER_N,カナダ,POL,マッケンジー・キング（1期目）,4,最長在任の自由党首相,マッケンジー・キング,45.42,-75.70
137,1921,1922,1921〜1922,近代,JPN,日本,POL,高橋是清,3,財政家として知られた政友会総裁,高橋是清,35.68,139.75
138,1922,1923,1922〜1923,近代,EUR_BR,イギリス,POL,ボナー・ロー,3,病で短命に終わった保守政権,アンドルー・ボナー・ロー,51.51,-0.13
139,1922,1943,1922〜1943,近代,ITA,イタリア,POL,ベニート・ムッソリーニ,5,ファシスト独裁政権を樹立した首相,ベニート・ムッソリーニ,41.90,12.50
140,1922,1923,1922〜1923,近代,JPN,日本,POL,加藤友三郎,2,軍縮を進めた海軍出身の首相,加藤友三郎,35.68,139.75
141,1923,1929,1923〜1929,近代,AMER_N,アメリカ,POL,カルビン・クーリッジ,3,繁栄期の第30代大統領,カルビン・クーリッジ,38.90,-77.04
142,1923,1924,1923〜1924,近代,EUR_BR,イギリス,POL,ボールドウィン（1回目）,4,保護関税を掲げ総選挙に敗北,スタンリー・ボールドウィン,51.51,-0.13
143,1923,1923,1923,近代,EUR_C,ドイツ,POL,グスタフ・シュトレーゼマン,3,通貨安定を担った首相,グスタフ・シュトレーゼマン,52.52,13.40
144,1923,1924,1923〜1924,近代,EUR_C,ドイツ,POL,ヴィルヘルム・マルクス（1期目）,2,中央党出身の首相,ヴィルヘルム・マルクス,52.52,13.40
145,1923,1924,1923〜1924,近代,JPN,日本,POL,山本権兵衛（第2次）,2,関東大震災後に再登板した,山本権兵衛,35.68,139.75
146,1924,1924,1924,近代,EUR_BR,イギリス,POL,マクドナルド（1回目）,4,初の労働党政権を樹立した,ラムゼイ・マクドナルド,51.51,-0.13
147,1924,1929,1924〜1929,近代,EUR_BR,イギリス,POL,ボールドウィン（2回目）,4,ゼネストを乗り切った保守政権,スタンリー・ボールドウィン,51.51,-0.13
148,1924,1931,1924〜1931,近代,EUR_W,フランス,POL,ガストン・ドゥメルグ,2,急進社会党の大統領,ガストン・ドゥメルグ,48.86,2.35
149,1924,1953,1924〜1953,近代,EUR_E,ロシア,POL,ヨシフ・スターリン（政権）,5,長期独裁体制を敷いた最高指導者,ヨシフ・スターリン,55.75,37.62
150,1924,1924,1924,近代,JPN,日本,POL,清浦奎吾,2,超然内閣で護憲運動を招いた,清浦奎吾,35.68,139.75
151,1924,1926,1924〜1926,近代,JPN,日本,POL,加藤高明,3,普通選挙法と治安維持法を制定した,加藤高明,35.68,139.75
152,1925,1926,1925〜1926,近代,EUR_C,ドイツ,POL,ハンス・ルター,2,無所属の実務家首相,ハンス・ルター,52.52,13.40
153,1926,1926,1926,近代,AMER_N,カナダ,POL,アーサー・ミーアン（2期目）,3,短期間で再任した首相,カナダ首相,45.42,-75.70
154,1926,1930,1926〜1930,近代,AMER_N,カナダ,POL,マッケンジー・キング（2期目）,4,再任した自由党の首相,マッケンジー・キング,45.42,-75.70
155,1926,1928,1926〜1928,近代,EUR_C,ドイツ,POL,ヴィルヘルム・マルクス（2期目）,2,再登板した中央党首相,ヴィルヘルム・マルクス,52.52,13.40
156,1926,1927,1926〜1927,近代,JPN,日本,POL,若槻礼次郎（第1次）,2,金融恐慌に直面し総辞職した,若槻禮次郎,35.68,139.75
157,1927,1929,1927〜1929,近代,JPN,日本,POL,田中義一,3,山東出兵を行った政友会総裁,田中義一,35.68,139.75
158,1928,1930,1928〜1930,近代,EUR_C,ドイツ,POL,ヘルマン・ミュラー（2期目）,2,大連立内閣を率いた首相,ヘルマン・ミュラー,52.52,13.40
159,1928,1975,1928〜1975,近代,CHN,中国,POL,蔣介石（政権）,4,国民政府を率いた中華民国総統,蔣介石,39.90,116.40
160,1929,1933,1929〜1933,近代,AMER_N,アメリカ,POL,ハーバート・フーヴァー,3,大恐慌期の第31代大統領,ハーバート・フーヴァー,38.90,-77.04
161,1929,1935,1929〜1935,近代,EUR_BR,イギリス,POL,マクドナルド（2回目）,4,大恐慌期に挙国一致内閣を率いた,ラムゼイ・マクドナルド,51.51,-0.13
162,1929,1931,1929〜1931,近代,JPN,日本,POL,浜口雄幸,4,金解禁とロンドン軍縮を断行した,濱口雄幸,35.68,139.75
163,1930,1935,1930〜1935,近代,AMER_N,カナダ,POL,リチャード・ベネット,3,大恐慌期の保守党首相,リチャード・ベッドフォード・ベネット,45.42,-75.70
164,1930,1932,1930〜1932,近代,EUR_C,ドイツ,POL,ハインリヒ・ブリューニング,3,緊縮政策の大統領内閣首相,ハインリヒ・ブリューニング,52.52,13.40
165,1931,1932,1931〜1932,近代,EUR_W,フランス,POL,ポール・ドゥメール,2,在任中に暗殺された大統領,ポール・ドゥメール,48.86,2.35
166,1931,1931,1931,近代,JPN,日本,POL,若槻礼次郎（第2次）,2,満州事変に対応できず退陣した,若槻禮次郎,35.68,139.75
